full_barcode,PC1,PC2,PC3,PC4,PC5,PAM50
TCGA-A2-A0D4-01A-11R-A00Z-07,34.00326305330029,11.488110450216706,-1.5109655432698672,15.846833836924702,15.532546771707734,LumB
TCGA-A2-A0EM-01A-11R-A034-07,41.40781930058351,-4.066237608937335,25.55538213765796,-2.479946491496735,-16.279914774908516,LumA
TCGA-A2-A0EN-01A-13R-A084-07,7.438550830927027,-37.59005471618799,6.835239658469249,-11.357166397637021,-8.051210306447329,LumA
TCGA-A2-A0EO-01A-11R-A034-07,3.76609201261302,-36.41265361405082,16.332491783163174,8.542971484474633,5.29825645481006,LumA
TCGA-A2-A0EP-01A-52R-A22U-07,-4.6366957976861745,-40.16507037587743,-7.463916761090909,-1.9058988611978294,-7.604971066670838,LumA
TCGA-A2-A0EQ-01A-11R-A034-07,-19.049990355292106,-13.115007854554419,-47.04409346427037,-0.8939881748886896,3.4871116625642467,Her2
TCGA-A2-A0ER-01A-21R-A034-07,44.834472305369594,0.3352934905996963,-1.4969543017097642,25.954256429153702,-1.8107021939406391,LumA
TCGA-A2-A0ES-01A-11R-A115-07,6.142825430456491,-33.75970032071404,46.80613582620617,7.345941497446178,6.864277599108959,LumA
TCGA-A2-A0ET-01A-31R-A034-07,47.52485947630723,24.505861398165102,-18.191412657862777,26.287917475335295,-27.63350258403222,LumA
TCGA-A2-A0EU-01A-22R-A056-07,23.483007404322215,8.446371968577086,2.227368122288727,10.598040845758264,23.99927150642866,LumA
TCGA-A2-A0EV-01A-11R-A034-07,11.862458957239085,-20.961208313646015,-9.977279475742018,1.0110576033441125,-1.560109670719593,LumA
TCGA-A2-A0EW-01A-21R-A115-07,7.604133823615066,-41.04858718254092,34.28991140221705,4.4815521788468144,0.1712983471490372,LumA
TCGA-A2-A0EX-01A-21R-A034-07,11.81267223317502,-29.199007432215037,11.510925782038631,3.758144201094182,13.091161980579987,LumA
TCGA-A2-A0EY-01A-11R-A034-07,-0.045187766658164506,-21.15278653102522,-17.12090683933833,-40.27030642523995,9.750721386109866,LumB
TCGA-A2-A0ST-01A-12R-A084-07,-69.41926969122802,-35.907358003539414,-8.440261008186178,13.569954448389343,-20.318454749223246,Basal
TCGA-A2-A0SU-01A-11R-A084-07,22.246759786450845,-5.7487034482858945,17.956491384721303,13.886319221801793,-2.8352900507010355,LumA
TCGA-A2-A0SV-01A-11R-A084-07,16.065027942633428,31.316140228398755,-12.764619304411127,-28.92979231667388,3.1015127315771016,LumB
TCGA-A2-A0SW-01A-11R-A084-07,-13.019112169831876,-37.16636414495156,-53.066509648898545,-9.51019558338413,-11.458326985848247,LumB
TCGA-A2-A0SX-01A-12R-A084-07,-76.25228032105646,-15.923570093197142,-2.732418512574104,13.774061558473418,-5.695654412811932,Basal
TCGA-A2-A0SY-01A-31R-A084-07,11.78539380748446,-34.01841233872019,11.75076792540373,7.936918038725693,8.64685171212571,LumA
TCGA-A2-A0T0-01A-22R-A084-07,-66.69736993878995,42.361843197639736,9.098471540206807,-10.23788936674746,-1.8637192355568832,Basal
TCGA-A2-A0T1-01A-21R-A084-07,-32.9512514642999,-30.01746012662404,-39.04720767451672,-26.657199401183423,-3.5728459455563377,Her2
TCGA-A2-A0T2-01A-11R-A084-07,-61.74049497074477,45.61537765826667,19.06084739068527,-15.957005047169627,1.8984368767752133,Basal
TCGA-A2-A0T3-01A-21R-A115-07,18.317555302039633,3.24067469780436,13.118049144421501,6.925115283476952,13.935353265411713,LumB
TCGA-A2-A0T4-01A-31R-A084-07,18.652954364266144,-23.352864336566878,-1.0730219491034259,14.944533318204567,12.712126922643593,LumA
TCGA-A2-A0T5-01A-21R-A084-07,12.447241740646033,-2.7311480432933153,29.147857007254625,-7.426713241832916,1.3448475463768226,LumA
TCGA-A2-A0T6-01A-11R-A084-07,7.511757923716334,-21.630002357576437,-3.9236736736101694,0.4536619267636776,2.844952747226541,LumA
TCGA-A2-A0T7-01A-21R-A084-07,-12.100571732743273,-9.394939512584658,22.140402287378464,-12.911195249475384,20.968086685353587,LumA
TCGA-A2-A0YC-01A-11R-A109-07,44.79296702001191,-5.81097959205129,-3.1942934168398422,7.114705355470492,-16.551030289773223,LumA
TCGA-A2-A0YD-01A-11R-A109-07,14.944056889433327,-24.49069737516025,15.868271830308606,-0.507115892421613,1.2736197625295933,LumA
TCGA-A2-A0YE-01A-11R-A109-07,-69.07964171085895,27.239233770097744,10.333864786013061,7.725308731041023,3.3401128663034374,Basal
TCGA-A2-A0YF-01A-21R-A109-07,35.70958578518576,-6.645908846164031,1.6003454237743255,2.653501536324787,-17.43800918605496,LumA
TCGA-A2-A0YG-01A-21R-A109-07,6.179274281166413,3.12205947911684,-16.94399731923125,-22.3074345684057,8.166457632080736,LumB
TCGA-A2-A0YH-01A-11R-A109-07,4.569150993475812,-18.58942306423573,-37.965107564116394,9.772152782463777,11.570120654392973,LumB
TCGA-A2-A0YI-01A-31R-A10J-07,17.27068766831379,-43.296962672667995,-4.077935397425763,8.56416738490674,-26.946063205132592,LumA
TCGA-A2-A0YJ-01A-11R-A109-07,-77.13883652623716,54.092876234912715,23.01283411917582,-0.7572963104136587,4.5127325926132444,Basal
TCGA-A2-A0YK-01A-22R-A109-07,-20.669188699254068,-58.02038978756831,17.643403729185124,2.264688917104034,-3.639482172420751,Normal
TCGA-A2-A0YL-01A-21R-A109-07,0.5226896325048788,-31.366097834570674,29.87959413641841,5.862867217116235,3.0735783043351534,LumA
TCGA-A2-A0YM-01A-11R-A109-07,-78.280568694639,32.799851395752356,11.06169213308784,15.274639765679366,2.4421282429820663,Basal
TCGA-A2-A0YT-01A-11R-A109-07,10.878652124400936,13.867196159050012,-20.79203481673704,-3.2540647865160897,16.243088487759945,LumB
TCGA-A2-A1FV-01A-11R-A13Q-07,33.78176161553278,4.713244776817933,21.511949766966183,28.465750961165693,18.09832942529228,LumA
TCGA-A2-A1FW-01A-11R-A13Q-07,16.34111536658866,-7.059159705733045,-22.046986276501617,23.907947243045744,16.48845599253499,LumB
TCGA-A2-A1FX-01A-11R-A13Q-07,33.31420901210854,21.062784970043644,-9.94876023707598,33.182956746653595,11.36937344317959,LumB
TCGA-A2-A1FZ-01A-51R-A14D-07,20.46678478157892,-19.216335101396844,21.36534240278821,5.046387118999221,-2.1336031294197912,LumA
TCGA-A2-A1G0-01A-11R-A13Q-07,15.364823747252357,-39.6265336474525,6.064054633678802,32.08177026273629,-2.400234588030877,LumA
TCGA-A2-A1G1-01A-21R-A13Q-07,-73.93519557368016,18.535676514101386,-9.040300633170592,3.841237152079767,-5.083075761158209,Basal
TCGA-A2-A1G4-01A-11R-A13Q-07,26.574246047516272,-8.543599299544795,-18.481907809360415,19.680157284034774,-3.480244178328632,LumB
TCGA-A2-A1G6-01A-11R-A13Q-07,-16.189570059753063,-41.38017235387421,35.461419800156875,17.237585623363177,-1.9829245171665686,Normal
TCGA-A2-A259-01A-11R-A16F-07,12.964510595447244,-24.29150411757523,10.286081154852875,21.7174444613095,9.63801083042346,LumA
TCGA-A2-A25A-01A-12R-A16F-07,-3.4802529846663566,-36.51827600579209,27.35814459985242,9.402772341048745,0.11137951139736402,Normal
TCGA-A2-A25B-01A-11R-A169-07,18.40121859656047,13.239824313791111,-36.33668779326375,-3.041154828421026,1.2288249193399536,LumB
TCGA-A2-A25C-01A-11R-A169-07,21.278971392273,-12.879473934575095,-6.917264668777509,-0.8228254181901555,-3.1176264965683247,LumB
TCGA-A2-A25D-01A-12R-A16F-07,-0.56395295607453,-16.870746049183996,-17.18895182854818,11.52107037881586,6.140993074635708,LumA
TCGA-A2-A25E-01A-11R-A169-07,27.441909529900798,10.480936809494722,-8.639997320171204,23.46816751904002,5.2397731265786165,LumB
TCGA-A2-A25F-01A-11R-A169-07,-63.33583281461924,-9.158089674773917,-23.73980660254031,28.900130974572445,-6.4766650757425275,Basal
TCGA-A2-A3KC-01A-11R-A213-07,8.261034188752653,-27.959778412138068,13.316068591448325,9.005815942232452,7.092606527834985,LumA
TCGA-A2-A3KD-01A-12R-A213-07,14.997898179379462,-26.310429586685693,16.390483811524142,6.910930728919576,-9.305883924928018,LumA
TCGA-A2-A3XS-01A-11R-A22U-07,-74.62153787052299,15.164014177361972,18.988346502142146,8.290175386075498,5.276939018160182,Basal
TCGA-A2-A3XT-01A-11R-A22U-07,-62.39757625128253,21.807270256398667,-2.435848121948911,13.43147146154453,-16.823744812090982,Basal
TCGA-A2-A3XU-01A-12R-A22U-07,-67.0011222790916,28.68264449161634,22.56457825528312,2.74641862192715,-1.670252728685438,Basal
TCGA-A2-A3XV-01A-21R-A239-07,-4.233005597136307,27.43259916974527,-7.7785411779081155,-57.38006889858846,5.163296350691071,Her2
TCGA-A2-A3XW-01A-11R-A239-07,-13.776597937680295,1.9505375201219748,23.023862542882455,1.4640148859077233,22.27350968488496,Normal
