sample_id,assigned_cluster,best_correlation,second_best_correlation,confidence_gap,high_confidence
MB-0606,SNF_C1,0.19004786605939186,-0.19004786605939186,0.3800957321187837,TRUE
MB-0666,SNF_C2,0.02949783358958956,-0.029497833589589552,0.05899566717917911,TRUE
MB-0598,SNF_C2,0.04241392842653869,-0.042413928426538634,0.08482785685307732,TRUE
MB-0453,SNF_C2,0.07991844414018988,-0.07991844414018988,0.15983688828037976,TRUE
MB-0138,SNF_C1,0.3236365642009209,-0.32363656420092085,0.6472731284018418,TRUE
MB-0579,SNF_C1,0.2674605483286811,-0.26746054832868116,0.5349210966573623,TRUE
MB-0405,SNF_C1,0.2268323652623833,-0.22683236526238326,0.4536647305247665,TRUE
MB-0471,SNF_C1,0.25383038383606177,-0.2538303838360618,0.5076607676721236,TRUE
MB-0347,SNF_C2,0.21782403484573182,-0.2178240348457318,0.43564806969146364,TRUE
MB-0619,SNF_C1,0.0010365241760615324,-0.0010365241760615744,0.002073048352123107,FALSE
MB-0171,SNF_C1,0.11171272208934482,-0.11171272208934482,0.22342544417868965,TRUE
MB-0310,SNF_C1,0.06257713132080109,-0.06257713132080109,0.12515426264160218,TRUE
MB-0621,SNF_C1,0.13015492629107675,-0.1301549262910767,0.26030985258215344,TRUE
MB-0614,SNF_C2,0.05642441459976238,-0.056424414599762426,0.1128488291995248,TRUE
MB-0372,SNF_C2,0.4118528420449131,-0.4118528420449131,0.8237056840898263,TRUE
MB-0374,SNF_C1,0.062265054111814426,-0.06226505411181444,0.12453010822362887,TRUE
MB-0382,SNF_C1,0.19438224633461576,-0.19438224633461568,0.3887644926692314,TRUE
MB-0327,SNF_C1,0.2723540660066039,-0.27235406600660383,0.5447081320132077,TRUE
MB-0066,SNF_C1,0.16091191358120646,-0.1609119135812064,0.32182382716241287,TRUE
MB-0144,SNF_C1,0.12856977133790493,-0.12856977133790487,0.2571395426758098,TRUE
MB-0596,SNF_C1,0.10480054347781564,-0.10480054347781557,0.20960108695563123,TRUE
MB-0164,SNF_C2,0.49034792367907365,-0.4903479236790736,0.9806958473581473,TRUE
MB-0215,SNF_C1,0.12822686499963423,-0.12822686499963415,0.2564537299992684,TRUE
MB-0146,SNF_C1,0.23213681819705015,-0.2321368181970501,0.46427363639410024,TRUE
MB-0229,SNF_C1,0.28652905192942274,-0.2865290519294227,0.5730581038588454,TRUE
MB-0505,SNF_C1,0.1897688783531922,-0.18976887835319217,0.37953775670638434,TRUE
MB-0102,SNF_C1,0.04664299261321152,-0.04664299261321153,0.09328598522642305,TRUE
MB-0569,SNF_C2,0.0563731086265027,-0.05637310862650269,0.11274621725300539,TRUE
MB-0516,SNF_C2,0.4987916609902892,-0.49879166099028927,0.9975833219805785,TRUE
MB-0272,SNF_C1,0.17002049365860888,-0.17002049365860886,0.34004098731721777,TRUE
MB-0585,SNF_C1,0.13671932936953551,-0.13671932936953551,0.27343865873907103,TRUE
MB-0494,SNF_C2,0.3578655144120952,-0.35786551441209513,0.7157310288241903,TRUE
MB-0306,SNF_C2,6.112619003952061e-4,-6.112619003951603e-4,0.0012225238007903664,FALSE
MB-0463,SNF_C1,0.2756277611160256,-0.27562776111602555,0.5512555222320512,TRUE
MB-0198,SNF_C1,0.10630989251524241,-0.10630989251524238,0.2126197850304848,TRUE
MB-0203,SNF_C1,0.0941023640371264,-0.09410236403712641,0.18820472807425281,TRUE
MB-0607,SNF_C1,0.007373251621338983,-0.0073732516213389455,0.014746503242677927,FALSE
MB-0631,SNF_C1,0.22104700526247367,-0.22104700526247367,0.44209401052494735,TRUE
MB-0363,SNF_C2,0.08129807665508586,-0.08129807665508589,0.16259615331017174,TRUE
MB-0427,SNF_C1,7.013508424173105e-4,-7.013508424173562e-4,0.0014027016848346667,FALSE
MB-0519,SNF_C2,0.2152864297255701,-0.2152864297255701,0.4305728594511402,TRUE
MB-0371,SNF_C1,0.026250986068820783,-0.02625098606882075,0.05250197213764153,TRUE
MB-0380,SNF_C1,0.036799577378818296,-0.036799577378818345,0.07359915475763665,TRUE
MB-0221,SNF_C2,0.11879919054109793,-0.11879919054109794,0.2375983810821959,TRUE
MB-0348,SNF_C1,0.34632507400856544,-0.34632507400856544,0.6926501480171309,TRUE
MB-0261,SNF_C1,0.2870921114900807,-0.2870921114900806,0.5741842229801613,TRUE
MB-0576,SNF_C1,0.08623324813228347,-0.0862332481322834,0.1724664962645669,TRUE
MB-0385,SNF_C1,0.07767007083832445,-0.07767007083832447,0.15534014167664892,TRUE
MB-0659,SNF_C2,0.23725605029423452,-0.2372560502942345,0.47451210058846904,TRUE
MB-0270,SNF_C1,0.11916493757652027,-0.11916493757652034,0.2383298751530406,TRUE
MB-0379,SNF_C1,0.14296118652071543,-0.1429611865207154,0.28592237304143087,TRUE
MB-0432,SNF_C2,0.18735881393387643,-0.1873588139338764,0.37471762786775287,TRUE
MB-0527,SNF_C1,0.1574802030118077,-0.15748020301180765,0.31496040602361536,TRUE
MB-0624,SNF_C1,0.15034528340070485,-0.15034528340070483,0.3006905668014097,TRUE
MB-0273,SNF_C1,0.25040383733549815,-0.2504038373354981,0.5008076746709962,TRUE
MB-0050,SNF_C1,0.06783108375496333,-0.0678310837549633,0.13566216750992663,TRUE
MB-0460,SNF_C2,0.0252121012947468,-0.025212101294746787,0.05042420258949359,TRUE
MB-0654,SNF_C1,0.3651866102085116,-0.3651866102085115,0.7303732204170231,TRUE
MB-0454,SNF_C1,0.20073917417106005,-0.20073917417106008,0.40147834834212015,TRUE
MB-0392,SNF_C2,0.06840104013435075,-0.06840104013435075,0.1368020802687015,TRUE
MB-0336,SNF_C1,0.14748853729462066,-0.1474885372946207,0.2949770745892414,TRUE
MB-0467,SNF_C2,0.20729388689972197,-0.20729388689972195,0.4145877737994439,TRUE
MB-0349,SNF_C1,0.12307442737288687,-0.12307442737288692,0.2461488547457738,TRUE
MB-0378,SNF_C2,0.26146590104920403,-0.26146590104920403,0.5229318020984081,TRUE
MB-0176,SNF_C1,0.11657459090963346,-0.11657459090963347,0.23314918181926692,TRUE
MB-0429,SNF_C1,0.19679412097354082,-0.19679412097354082,0.39358824194708164,TRUE
MB-0397,SNF_C1,0.18143104775711155,-0.18143104775711152,0.3628620955142231,TRUE
MB-0571,SNF_C1,0.20112734842669538,-0.2011273484266954,0.40225469685339077,TRUE
MB-0426,SNF_C1,0.0900818179913331,-0.09008181799133305,0.18016363598266616,TRUE
MB-0135,SNF_C1,0.20810648247105182,-0.20810648247105182,0.41621296494210364,TRUE
MB-0112,SNF_C1,0.07242473391513785,-0.07242473391513783,0.1448494678302757,TRUE
MB-0352,SNF_C2,0.2783205686605614,-0.2783205686605614,0.5566411373211227,TRUE
MB-0644,SNF_C1,0.009583480127314921,-0.009583480127314891,0.019166960254629814,FALSE
MB-0601,SNF_C2,0.06198298976745338,-0.0619829897674534,0.12396597953490679,TRUE
MB-0568,SNF_C1,0.18015634124515456,-0.18015634124515448,0.360312682490309,TRUE
MB-0328,SNF_C1,0.09601938351918562,-0.09601938351918561,0.19203876703837125,TRUE
MB-0325,SNF_C2,0.22845053452055197,-0.228450534520552,0.45690106904110395,TRUE
MB-0358,SNF_C2,0.12058007398073062,-0.1205800739807306,0.24116014796146124,TRUE
MB-0413,SNF_C1,0.13707572967318818,-0.13707572967318812,0.2741514593463763,TRUE
MB-0158,SNF_C2,0.27549873102968275,-0.2754987310296828,0.5509974620593656,TRUE
MB-0636,SNF_C1,0.06868989142046422,-0.06868989142046424,0.13737978284092844,TRUE
MB-0145,SNF_C1,0.29019362452862885,-0.2901936245286288,0.5803872490572577,TRUE
MB-0195,SNF_C1,0.0975328132033688,-0.09753281320336885,0.19506562640673764,TRUE
MB-0422,SNF_C1,0.24933620656937744,-0.24933620656937738,0.4986724131387548,TRUE
MB-0483,SNF_C1,0.02260921317332012,-0.022609213173320156,0.04521842634664028,TRUE
MB-0317,SNF_C1,0.2181629030303005,-0.21816290303030048,0.436325806060601,TRUE
MB-0486,SNF_C1,0.1906365414033109,-0.1906365414033109,0.3812730828066218,TRUE
MB-0139,SNF_C1,0.1728548708288783,-0.1728548708288783,0.3457097416577566,TRUE
MB-0257,SNF_C1,0.3255955028032861,-0.32559550280328603,0.6511910056065722,TRUE
MB-0345,SNF_C1,0.25308462210944205,-0.25308462210944205,0.5061692442188841,TRUE
MB-0375,SNF_C2,0.4347382585675143,-0.4347382585675143,0.8694765171350286,TRUE
MB-0419,SNF_C1,0.23388289509508567,-0.23388289509508564,0.4677657901901713,TRUE
MB-0480,SNF_C1,0.2830012951408175,-0.28300129514081745,0.566002590281635,TRUE
MB-0311,SNF_C1,0.09287991705616573,-0.0928799170561657,0.18575983411233143,TRUE
MB-0324,SNF_C1,0.20156555352120212,-0.20156555352120212,0.40313110704240424,TRUE
MB-0368,SNF_C1,0.0854380663595798,-0.08543806635957979,0.17087613271915958,TRUE
MB-0389,SNF_C2,0.04178528893785747,-0.04178528893785743,0.0835705778757149,TRUE
MB-0248,SNF_C1,0.16628495939315996,-0.16628495939316,0.3325699187863199,TRUE
MB-0035,SNF_C1,0.05593973356087317,-0.05593973356087319,0.11187946712174636,TRUE
MB-0667,SNF_C2,0.01872824036103412,-0.018728240361034126,0.037456480722068246,TRUE
MB-0423,SNF_C1,0.1170395397678886,-0.11703953976788853,0.2340790795357771,TRUE
MB-0904,SNF_C1,0.2377896550195591,-0.2377896550195591,0.4755793100391182,TRUE
MB-0119,SNF_C1,0.14831011982438777,-0.14831011982438777,0.29662023964877554,TRUE
MB-0650,SNF_C1,0.055052829538765925,-0.0550528295387659,0.11010565907753182,TRUE
MB-0204,SNF_C1,0.21800988560787918,-0.21800988560787912,0.4360197712157583,TRUE
MB-0184,SNF_C1,0.13921994290227732,-0.1392199429022773,0.2784398858045546,TRUE
MB-0600,SNF_C1,0.2543069198106175,-0.25430691981061754,0.508613839621235,TRUE
MB-0400,SNF_C2,0.41163109318582625,-0.41163109318582625,0.8232621863716525,TRUE
MB-0511,SNF_C1,0.14789833000281885,-0.14789833000281877,0.29579666000563765,TRUE
MB-0059,SNF_C1,0.2097768544538347,-0.2097768544538347,0.4195537089076694,TRUE
MB-0500,SNF_C2,0.49398279398950534,-0.49398279398950534,0.9879655879790107,TRUE
MB-0150,SNF_C2,0.4698625963542302,-0.4698625963542301,0.9397251927084603,TRUE
MB-0895,SNF_C2,0.07369797502480495,-0.07369797502480499,0.14739595004960993,TRUE
MB-0366,SNF_C1,0.20548464834632685,-0.20548464834632682,0.4109692966926537,TRUE
MB-0173,SNF_C1,0.08864988735349412,-0.08864988735349415,0.17729977470698827,TRUE
MB-0131,SNF_C1,0.16169365839787206,-0.16169365839787206,0.3233873167957441,TRUE
MB-0206,SNF_C2,0.5292711714003392,-0.5292711714003392,1.0585423428006784,TRUE
MB-0315,SNF_C1,0.12545141045310118,-0.12545141045310115,0.2509028209062023,TRUE
MB-0361,SNF_C2,0.17776171411768255,-0.1777617141176826,0.35552342823536515,TRUE
MB-0545,SNF_C1,0.0353407166139428,-0.03534071661394277,0.07068143322788557,TRUE
MB-0370,SNF_C1,0.020853435700565717,-0.02085343570056579,0.04170687140113151,TRUE
MB-0642,SNF_C1,0.311223094249135,-0.31122309424913497,0.6224461884982699,TRUE
MB-0431,SNF_C1,0.14450359207350147,-0.1445035920735014,0.2890071841470029,TRUE
MB-0181,SNF_C1,0.21183589742846795,-0.21183589742846795,0.4236717948569359,TRUE
MB-0603,SNF_C1,0.28317719695056937,-0.2831771969505693,0.5663543939011386,TRUE
MB-0295,SNF_C1,0.1977899684874766,-0.19778996848747657,0.3955799369749532,TRUE
MB-0618,SNF_C1,0.3062200405845754,-0.3062200405845754,0.6124400811691508,TRUE
MB-0496,SNF_C1,0.09620320696638532,-0.09620320696638528,0.19240641393277058,TRUE
MB-0411,SNF_C1,0.08923671774446539,-0.08923671774446537,0.17847343548893074,TRUE
MB-0285,SNF_C1,0.03249102745878134,-0.03249102745878134,0.06498205491756268,TRUE
MB-0360,SNF_C1,0.2590448750752972,-0.2590448750752973,0.5180897501505946,TRUE
MB-0359,SNF_C1,0.08818737467442189,-0.08818737467442184,0.17637474934884373,TRUE
MB-0344,SNF_C1,0.1404891949745201,-0.14048919497452006,0.2809783899490401,TRUE
MB-0583,SNF_C1,0.39274577137072364,-0.3927457713707236,0.7854915427414473,TRUE
MB-0202,SNF_C1,0.10091418110416651,-0.10091418110416653,0.20182836220833306,TRUE
MB-0485,SNF_C1,0.09110840312554883,-0.09110840312554884,0.18221680625109765,TRUE
MB-0609,SNF_C1,0.15969175398824306,-0.15969175398824303,0.31938350797648607,TRUE
MB-0538,SNF_C1,0.05837970177669865,-0.058379701776698635,0.11675940355339728,TRUE
MB-0197,SNF_C2,0.1591057729519113,-0.15910577295191133,0.3182115459038226,TRUE
MB-0410,SNF_C2,0.010971625401398474,-0.010971625401398432,0.021943250802796906,FALSE
MB-0528,SNF_C1,7.112052294473493e-4,-7.112052294473247e-4,0.0014224104588946738,FALSE
MB-0165,SNF_C2,0.04060418962869737,-0.04060418962869733,0.0812083792573947,TRUE
MB-0152,SNF_C2,0.18940214121183935,-0.18940214121183935,0.3788042824236787,TRUE
MB-0546,SNF_C1,0.041129314482080785,-0.04112931448208076,0.08225862896416154,TRUE
MB-0148,SNF_C2,0.27363788623874685,-0.27363788623874685,0.5472757724774937,TRUE
MB-0594,SNF_C1,0.027206796065996464,-0.027206796065996533,0.054413592131993,TRUE
MB-0521,SNF_C1,0.03523363437642239,-0.035233634376422344,0.07046726875284473,TRUE
MB-0532,SNF_C2,0.1798605778605042,-0.17986057786050416,0.3597211557210084,TRUE
MB-0536,SNF_C2,0.13488470397513358,-0.13488470397513355,0.26976940795026716,TRUE
MB-0319,SNF_C1,0.16945970150696807,-0.16945970150696807,0.33891940301393614,TRUE
MB-0491,SNF_C1,0.07980074498782458,-0.07980074498782454,0.1596014899756491,TRUE
MB-0404,SNF_C1,0.19075131655949587,-0.19075131655949587,0.38150263311899174,TRUE
MB-0243,SNF_C1,0.257692149334685,-0.25769214933468493,0.51538429866937,TRUE
MB-0580,SNF_C2,0.09719638928106122,-0.09719638928106124,0.19439277856212245,TRUE
MB-0312,SNF_C1,0.22427264150307383,-0.22427264150307388,0.4485452830061477,TRUE
MB-0060,SNF_C2,0.22503254848095958,-0.22503254848095955,0.4500650969619191,TRUE
MB-0635,SNF_C2,0.1623236484031098,-0.1623236484031098,0.3246472968062196,TRUE
MB-0649,SNF_C1,0.08917320656745636,-0.08917320656745628,0.17834641313491265,TRUE
MB-0643,SNF_C2,0.37532922806403524,-0.37532922806403524,0.7506584561280705,TRUE
MB-0581,SNF_C2,0.21978198526057136,-0.21978198526057136,0.4395639705211427,TRUE
MB-0383,SNF_C1,0.03912785655264082,-0.03912785655264085,0.07825571310528168,TRUE
MB-0142,SNF_C1,0.21724500207455397,-0.21724500207455397,0.43449000414910793,TRUE
MB-0320,SNF_C1,0.25703499491973,-0.2570349949197299,0.5140699898394598,TRUE
MB-0207,SNF_C1,0.24780644628180226,-0.2478064462818022,0.49561289256360447,TRUE
MB-0167,SNF_C1,0.0034326454918525745,-0.003432645491852615,0.00686529098370519,FALSE
MB-0591,SNF_C1,0.1826305609024589,-0.18263056090245888,0.36526112180491777,TRUE
MB-0613,SNF_C2,0.232759952880065,-0.23275995288006496,0.46551990576012997,TRUE
MB-0313,SNF_C2,0.025159814744149314,-0.02515981474414933,0.05031962948829864,TRUE
MB-0599,SNF_C1,0.14704270815834902,-0.14704270815834905,0.29408541631669805,TRUE
MB-0286,SNF_C1,0.04359494417372423,-0.04359494417372415,0.08718988834744838,TRUE
MB-0575,SNF_C1,0.030051219024432096,-0.030051219024432082,0.06010243804886418,TRUE
MB-0549,SNF_C1,0.08584650607035364,-0.08584650607035368,0.1716930121407073,TRUE
MB-0214,SNF_C2,0.3342537819080531,-0.33425378190805316,0.6685075638161062,TRUE
MB-0589,SNF_C1,0.172161112582817,-0.17216111258281702,0.34432222516563404,TRUE
MB-0406,SNF_C1,0.14287815590248745,-0.14287815590248745,0.2857563118049749,TRUE
MB-0452,SNF_C1,0.05845499186457178,-0.05845499186457177,0.11690998372914355,TRUE
MB-0524,SNF_C2,0.0034453413490315317,-0.003445341349031513,0.006890682698063045,FALSE
MB-0880,SNF_C1,0.2822155737760224,-0.28221557377602235,0.5644311475520447,TRUE
MB-0573,SNF_C2,0.012248046501334762,-0.012248046501334727,0.02449609300266949,FALSE
MB-0664,SNF_C2,0.5417263167743577,-0.5417263167743578,1.0834526335487156,TRUE
MB-0446,SNF_C2,0.41268760165696333,-0.4126876016569633,0.8253752033139266,TRUE
MB-0008,SNF_C1,0.06158867381769406,-0.0615886738176941,0.12317734763538817,TRUE
MB-0656,SNF_C2,0.43197060030450607,-0.43197060030450607,0.8639412006090121,TRUE
MB-0154,SNF_C1,0.222339377432224,-0.22233937743222393,0.44467875486444797,TRUE
MB-0597,SNF_C1,0.050325841906302356,-0.05032584190630232,0.10065168381260467,TRUE
MB-0550,SNF_C1,0.0035739733399316274,-0.003573973339931576,0.007147946679863204,FALSE
MB-0616,SNF_C1,0.16966199780622748,-0.16966199780622748,0.33932399561245496,TRUE
MB-0448,SNF_C1,0.18873032955969749,-0.18873032955969749,0.37746065911939497,TRUE
MB-0412,SNF_C1,0.008306300164579434,-0.008306300164579455,0.01661260032915889,FALSE
MB-0122,SNF_C1,0.301075455533652,-0.30107545553365195,0.602150911067304,TRUE
MB-0425,SNF_C1,0.24853240306520322,-0.2485324030652032,0.4970648061304064,TRUE
MB-0314,SNF_C2,0.09711800886091629,-0.09711800886091627,0.19423601772183258,TRUE
MB-0356,SNF_C1,0.17299843007757776,-0.17299843007757776,0.3459968601551555,TRUE
MB-0440,SNF_C1,0.08690009879810112,-0.08690009879810115,0.17380019759620227,TRUE
MB-0398,SNF_C2,0.07762589191825647,-0.07762589191825647,0.15525178383651295,TRUE
MB-0438,SNF_C2,0.18738633762803994,-0.18738633762803988,0.3747726752560798,TRUE
MB-0449,SNF_C1,0.2817091068185887,-0.28170910681858863,0.5634182136371773,TRUE
MB-0162,SNF_C1,0.31058949558593857,-0.31058949558593846,0.621178991171877,TRUE
MB-0593,SNF_C2,0.2504297142630305,-0.2504297142630304,0.5008594285260609,TRUE
MB-0301,SNF_C1,0.24159558867527503,-0.24159558867527497,0.48319117735055,TRUE
MB-0628,SNF_C1,0.10934990497789315,-0.10934990497789314,0.2186998099557863,TRUE
MB-0283,SNF_C2,0.0038077336832325003,-0.0038077336832324834,0.007615467366464984,FALSE
MB-0106,SNF_C1,0.16986627950126493,-0.1698662795012649,0.33973255900252985,TRUE
MB-0341,SNF_C1,0.059543232073504364,-0.059543232073504315,0.11908646414700869,TRUE
MB-0474,SNF_C2,0.015955876305640534,-0.015955876305640545,0.03191175261128108,FALSE
MB-0394,SNF_C1,0.1678767106502301,-0.16787671065023013,0.33575342130046026,TRUE
MB-0373,SNF_C2,0.058266531491882205,-0.0582665314918822,0.1165330629837644,TRUE
MB-0247,SNF_C1,0.0685702962705701,-0.06857029627057003,0.13714059254114014,TRUE
MB-0225,SNF_C1,0.14878451305513976,-0.1487845130551398,0.2975690261102796,TRUE
MB-0424,SNF_C2,0.10304101704131577,-0.10304101704131574,0.2060820340826315,TRUE
MB-0209,SNF_C2,0.12605203352466665,-0.12605203352466665,0.2521040670493333,TRUE
MB-0115,SNF_C2,0.5184823927394657,-0.5184823927394657,1.0369647854789315,TRUE
MB-0136,SNF_C1,0.12378227799531459,-0.12378227799531454,0.24756455599062913,TRUE
MB-0542,SNF_C2,0.1521047611152625,-0.15210476111526255,0.30420952223052505,TRUE
MB-0354,SNF_C2,0.3393549066198365,-0.3393549066198365,0.678709813239673,TRUE
MB-0151,SNF_C1,0.17649933865173764,-0.17649933865173767,0.35299867730347534,TRUE
MB-0590,SNF_C2,0.01469464412960225,-0.014694644129602337,0.029389288259204588,FALSE
MB-0608,SNF_C2,0.44485445025792036,-0.44485445025792036,0.8897089005158407,TRUE
MB-0657,SNF_C2,0.018186198869942105,-0.018186198869942105,0.03637239773988421,FALSE
MB-0559,SNF_C1,0.24832778513018952,-0.24832778513018955,0.4966555702603791,TRUE
MB-0893,SNF_C2,0.18191256354207275,-0.18191256354207272,0.3638251270841455,TRUE
MB-0514,SNF_C1,0.19596535526775744,-0.19596535526775738,0.3919307105355148,TRUE
MB-0395,SNF_C2,0.12586154426978352,-0.12586154426978352,0.25172308853956704,TRUE
MB-0294,SNF_C2,0.04911403817310242,-0.04911403817310238,0.0982280763462048,TRUE
MB-0439,SNF_C1,0.1491187746981743,-0.14911877469817428,0.2982375493963486,TRUE
MB-0481,SNF_C2,0.44627746163613025,-0.4462774616361303,0.8925549232722605,TRUE
MB-0529,SNF_C1,0.2857681177772888,-0.2857681177772887,0.5715362355545774,TRUE
MB-0224,SNF_C1,0.13797726189996362,-0.1379772618999636,0.27595452379992724,TRUE
MB-0302,SNF_C1,0.0585439360123516,-0.05854393601235155,0.11708787202470314,TRUE
MB-0126,SNF_C1,0.1928369840831383,-0.19283698408313824,0.3856739681662765,TRUE
MB-0220,SNF_C2,0.24632959719423916,-0.2463295971942392,0.4926591943884784,TRUE
MB-0192,SNF_C2,0.21045416249219506,-0.21045416249219503,0.4209083249843901,TRUE
MB-0121,SNF_C1,0.21235406418801386,-0.21235406418801386,0.4247081283760277,TRUE
MB-0239,SNF_C1,0.1159995006682198,-0.11599950066821975,0.23199900133643955,TRUE
MB-0364,SNF_C1,0.21797492567833648,-0.21797492567833646,0.43594985135667297,TRUE
MB-0232,SNF_C1,0.2540200407852757,-0.2540200407852757,0.5080400815705514,TRUE
MB-0884,SNF_C1,0.041738165608652227,-0.04173816560865221,0.08347633121730444,TRUE
MB-0238,SNF_C2,0.47329956445954596,-0.4732995644595461,0.946599128919092,TRUE
MB-0194,SNF_C1,0.15865695055643603,-0.15865695055643597,0.317313901112872,TRUE
MB-0882,SNF_C1,0.166246747246581,-0.166246747246581,0.332493494493162,TRUE
MB-0010,SNF_C1,0.13672656565388447,-0.13672656565388444,0.27345313130776894,TRUE
MB-0236,SNF_C1,0.09324273332724044,-0.09324273332724042,0.18648546665448085,TRUE
MB-0377,SNF_C1,0.05339455901948227,-0.05339455901948224,0.10678911803896451,TRUE
MB-0123,SNF_C1,0.0809074763689535,-0.08090747636895353,0.16181495273790703,TRUE
MB-0504,SNF_C1,0.3031514746516464,-0.3031514746516464,0.6063029493032928,TRUE
MB-0564,SNF_C2,0.14460293840402172,-0.14460293840402166,0.2892058768080434,TRUE
MB-0475,SNF_C2,0.023628652522949725,-0.023628652522949708,0.047257305045899436,TRUE
MB-0321,SNF_C1,0.1043130785270597,-0.10431307852705975,0.20862615705411947,TRUE
MB-0482,SNF_C2,0.1981525656104237,-0.19815256561042371,0.39630513122084743,TRUE
MB-0101,SNF_C1,0.08429818895753925,-0.08429818895753928,0.16859637791507853,TRUE
MB-0662,SNF_C2,0.21599486903882983,-0.21599486903882983,0.43198973807765967,TRUE
MB-0291,SNF_C1,0.04276772803634541,-0.042767728036345425,0.08553545607269084,TRUE
MB-0465,SNF_C2,0.035165139825988685,-0.03516513982598869,0.07033027965197738,TRUE
MB-0630,SNF_C1,0.052588383485822295,-0.05258838348582232,0.10517676697164462,TRUE
MB-0036,SNF_C1,0.24589086062191784,-0.24589086062191784,0.4917817212438357,TRUE
MB-0166,SNF_C1,0.22465595561496998,-0.22465595561497,0.44931191122993996,TRUE
